active_power_w,energy_consumption_kwh,water_usage_effectiveness,carbon_intensity_gco2_kwh,inlet_temperature_c,exhaust_temperature_c,delta_t_c,fan_speed_rpm,cooling_method,cpu_utilization_percent,memory_utilization_percent,gpu_power_w,gpu_utilization_percent,gpu_temperature_c,gpu_core_frequency_mhz,num_gpus,ai_workload_type,batch_size,num_epochs,model_parameter_size_million,training_samples,job_duration_hours,job_status,rack_power_density_kw,gpu_sharing_mode,power_cap_w,manufacturer_sku_id,rack_label_color,rack_inventory_zone,environmental_waste_risk_level
6343,6.34,1.37,442,26.4,58.8,32.4,12905,hybrid,66,72,454,71,84,1665,8,fine_tuning,768,15,13671,16577821,17.13,success,14.9,full_gpu,7735,sku_e,red,zone_a,moderado
10794,10.76,1.85,555,25.9,52.0,26.1,15366,liquid,77,87,625,70,92,1910,16,training,1024,52,41706,51327086,49.71,success,29.3,full_gpu,12000,sku_d,yellow,zone_a,moderado
4545,4.55,0.61,325,24.7,57.1,32.4,10575,liquid,55,74,413,63,79,1806,4,fine_tuning,512,11,7205,10654716,7.29,success,11.0,full_gpu,6009,sku_a,red,zone_b,moderado
3411,3.47,1.27,494,24.8,54.3,29.5,10794,air,38,59,274,53,67,1305,4,inference,512,1,3207,1594289,5.2,success,15.3,temporal_sharing,4580,sku_b,white,zone_d,moderado
11680,11.78,3.45,830,31.0,73.0,42.0,21600,air,53,65,650,48,94,1610,16,fine_tuning,512,50,42000,48000000,100.0,aborted,119.0,full_gpu,12000,sku_e,white,zone_c,alto
4164,4.2,0.74,421,23.2,55.2,32.0,10762,hybrid,54,77,395,56,79,1590,4,fine_tuning,384,15,5992,4489662,12.08,success,12.5,full_gpu,5310,sku_c,red,zone_a,moderado
7425,7.5,1.48,430,26.5,62.0,35.5,13600,liquid,39,58,480,36,82,1430,8,fine_tuning,256,28,9000,11000000,64.0,success,69.0,mig,9600,sku_c,red,zone_d,alto
10780,10.72,2.75,760,30.0,72.0,42.0,20700,air,54,69,635,47,93,1620,16,training,768,120,50000,76000000,148.0,aborted,115.0,mig,12000,sku_d,green,zone_d,alto
1312,1.31,0.29,201,18.9,31.1,12.2,2773,air,14,21,100,7,36,909,1,idle,2,1,8,65992,0.77,success,5.0,mig,1582,sku_c,white,zone_b,baixo
4129,4.09,1.18,272,24.4,48.0,23.6,12077,hybrid,40,60,227,54,65,1396,4,inference,512,1,3415,3831936,4.16,success,12.2,mig,4786,sku_b,white,zone_a,baixo
8557,8.55,1.33,235,25.1,61.9,36.8,16296,hybrid,63,80,551,64,89,1705,16,training,1536,129,22217,40479052,100.02,success,24.9,full_gpu,11196,sku_e,red,zone_c,moderado
10241,10.17,1.9,310,24.2,60.5,36.3,16913,liquid,62,67,506,52,84,1729,16,training,768,62,40507,58760403,88.87,aborted,24.1,full_gpu,12000,sku_e,white,zone_d,moderado
4366,4.36,1.14,414,24.8,46.8,22.0,8779,hybrid,44,60,407,64,78,1394,4,inference,128,1,1813,4993125,1.32,success,9.2,mig,5253,sku_a,green,zone_d,baixo
5760,5.79,1.35,350,25.0,56.0,31.0,11900,liquid,27,43,400,24,77,1220,8,idle,8,1,45,20000,4.7,running,54.0,temporal_sharing,7600,sku_d,green,zone_b,alto
8060,8.0,1.9,530,27.0,62.0,35.0,14600,hybrid,43,59,505,39,84,1390,8,fine_tuning,256,22,7200,8900000,50.0,failed,79.0,temporal_sharing,10200,sku_c,red,zone_d,alto
6870,6.93,1.68,346,26.8,59.4,32.6,12749,air,57,84,454,58,82,1743,8,fine_tuning,768,16,6520,5932956,20.11,success,17.8,full_gpu,10664,sku_b,green,zone_b,moderado
1017,0.98,1.89,616,26.0,57.2,31.2,7201,air,31,34,127,14,49,968,1,idle,1,1,290,101934,5.96,success,5.6,none,1289,sku_e,yellow,zone_a,moderado
9321,9.39,1.7,503,25.3,62.7,37.4,17035,liquid,64,85,515,77,85,1823,16,training,1024,58,12961,31453820,101.43,running,22.8,full_gpu,12000,sku_c,green,zone_b,moderado
773,0.76,0.56,159,21.4,31.3,9.9,2066,hybrid,15,25,71,13,34,1094,1,idle,16,1,56,5977,0.15,success,5.0,none,1031,sku_e,yellow,zone_d,baixo
3947,3.97,0.99,181,23.7,53.7,30.0,12174,hybrid,51,57,405,62,76,1659,4,fine_tuning,512,32,1318,4049000,11.28,success,12.4,temporal_sharing,5111,sku_e,white,zone_a,moderado
4873,4.84,0.93,447,24.4,51.1,26.7,9833,hybrid,67,72,471,82,83,1774,8,inference,128,1,4119,4888503,4.46,success,17.0,temporal_sharing,6207,sku_b,red,zone_d,baixo
4814,4.82,0.86,332,23.8,52.1,28.3,12069,liquid,78,82,364,82,74,1871,4,fine_tuning,384,23,7711,9046960,25.95,success,9.7,temporal_sharing,5759,sku_e,red,zone_c,baixo
5920,5.89,1.18,320,25.0,56.0,31.0,11700,hybrid,30,48,400,27,77,1240,8,idle,8,1,80,39000,5.1,failed,56.0,temporal_sharing,7800,sku_a,green,zone_d,alto
3183,3.15,1.08,305,23.8,52.2,28.4,9679,air,43,59,214,72,62,1528,2,inference,128,1,3500,3022060,5.38,running,11.7,mig,3625,sku_e,green,zone_a,moderado
2733,2.76,1.46,234,22.7,44.0,21.3,8939,air,36,62,355,47,67,1335,4,inference,512,1,5825,3550150,5.05,success,12.9,temporal_sharing,3272,sku_e,white,zone_d,moderado
1075,1.08,0.64,218,18.8,26.0,7.2,2350,air,15,21,78,2,34,600,4,idle,16,1,44,23544,0.38,success,5.0,none,1438,sku_a,green,zone_d,baixo
6053,6.04,1.52,303,24.3,55.1,30.8,13502,hybrid,58,74,458,75,82,1631,4,fine_tuning,128,35,8716,11082679,18.29,running,15.6,full_gpu,7885,sku_d,yellow,zone_b,moderado
6200,6.15,0.81,501,23.1,50.7,27.6,11914,liquid,70,80,513,73,81,1667,8,fine_tuning,512,13,8337,8601177,10.38,running,15.6,temporal_sharing,7591,sku_b,green,zone_c,baixo
2199,2.16,0.84,252,22.9,42.2,19.3,8224,hybrid,42,57,234,64,65,1541,1,inference,64,1,5141,797142,3.57,success,5.8,mig,2655,sku_c,white,zone_c,moderado
3980,4.03,2.3,650,24.5,53.0,28.5,9700,hybrid,28,44,330,25,69,1150,4,inference,64,1,1200,900000,3.7,running,28.0,full_gpu,5600,sku_e,yellow,zone_a,alto
9180,9.24,1.45,360,28.0,66.0,38.0,13700,liquid,47,62,555,42,86,1480,16,inference,64,1,1800,1500000,6.0,running,90.0,full_gpu,11600,sku_b,yellow,zone_d,alto
857,0.86,0.82,402,19.6,29.1,9.5,3632,hybrid,27,33,153,24,50,891,1,idle,1,1,74,55138,0.14,running,5.0,none,1179,sku_d,yellow,zone_d,baixo
10884,10.78,0.77,489,23.0,50.9,27.9,11317,hybrid,80,78,577,93,87,1896,16,training,1024,138,13548,27047685,126.55,success,29.9,full_gpu,12000,sku_d,blue,zone_d,baixo
3099,3.1,1.16,345,23.8,45.8,22.0,9053,hybrid,58,59,317,54,70,1666,4,inference,128,1,4044,3237355,3.57,success,11.9,temporal_sharing,4164,sku_a,blue,zone_a,baixo
735,0.74,0.5,166,21.5,34.3,12.8,4450,air,8,34,78,2,35,730,1,idle,1,1,10,81659,0.26,success,5.0,mig,932,sku_b,white,zone_d,baixo
3804,3.86,0.92,482,23.8,51.6,27.8,11978,hybrid,49,69,321,63,73,1571,4,inference,512,1,3377,1819872,2.41,success,12.9,full_gpu,5119,sku_e,red,zone_c,baixo
2826,2.76,1.02,489,21.7,46.7,25.0,7729,hybrid,43,71,320,50,70,1287,4,inference,256,1,2418,2397111,1.35,success,8.7,temporal_sharing,3396,sku_c,red,zone_d,moderado
7540,7.57,1.95,540,26.0,60.0,34.0,14600,liquid,41,58,490,38,82,1380,8,fine_tuning,256,25,7600,9600000,55.0,failed,75.0,full_gpu,9600,sku_c,red,zone_d,alto
1659,1.64,0.46,333,21.6,41.6,20.0,5650,air,36,58,207,41,61,1320,1,inference,128,1,2765,1000539,2.8,success,6.5,mig,2163,sku_c,blue,zone_b,moderado
5217,5.13,1.43,503,23.0,46.4,23.4,10540,hybrid,71,68,286,72,73,1684,4,fine_tuning,768,24,6277,3839424,11.48,success,13.3,full_gpu,6157,sku_b,red,zone_d,moderado
5002,4.98,1.58,286,23.4,52.7,29.3,11489,liquid,60,64,309,73,73,1547,8,inference,16,1,4250,1350752,0.64,success,15.0,temporal_sharing,6207,sku_b,green,zone_b,moderado
5102,5.14,1.11,286,23.3,45.8,22.5,9548,hybrid,56,61,350,52,73,1525,8,inference,128,1,2376,969094,3.44,success,17.4,mig,5726,sku_d,red,zone_a,baixo
3677,3.65,0.75,397,24.0,54.9,30.9,9531,hybrid,60,71,268,62,68,1428,4,inference,256,1,2414,4489186,1.13,success,13.1,full_gpu,4559,sku_c,white,zone_c,moderado
3124,3.04,1.53,488,22.3,54.7,32.4,11226,hybrid,40,71,273,57,67,1421,4,inference,256,1,2243,4232417,5.42,success,10.1,temporal_sharing,4143,sku_a,green,zone_d,moderado
9000,8.97,1.5,390,27.5,65.0,37.5,14300,hybrid,47,62,550,41,86,1450,16,training,512,95,33000,52000000,116.0,running,89.0,temporal_sharing,11200,sku_b,yellow,zone_a,alto
3495,3.45,0.66,171,23.8,49.2,25.4,9460,hybrid,41,68,224,56,64,1385,4,inference,16,1,2113,1386556,0.34,success,11.3,temporal_sharing,4572,sku_e,blue,zone_d,moderado
8679,8.65,1.19,244,24.6,58.8,34.2,13997,liquid,79,84,625,85,91,2066,16,training,512,109,14887,39642033,105.63,success,29.8,full_gpu,11233,sku_a,white,zone_a,baixo
3096,3.09,0.61,184,22.3,47.3,25.0,8863,hybrid,56,80,436,69,77,1841,4,fine_tuning,768,10,8956,5719280,9.14,running,11.0,mig,3559,sku_e,green,zone_c,moderado
5961,5.95,0.8,525,23.8,53.9,30.1,10113,hybrid,65,74,451,69,82,1830,8,fine_tuning,256,16,5413,10677482,18.92,success,18.4,full_gpu,7131,sku_c,yellow,zone_d,baixo
4262,4.2,1.47,322,25.5,58.4,32.9,14378,air,53,76,503,59,85,1555,4,fine_tuning,512,27,4840,7704944,23.29,success,11.3,full_gpu,7005,sku_a,yellow,zone_d,moderado
5020,5.06,1.4,380,24.5,54.0,29.5,10800,hybrid,35,50,355,33,72,1260,4,inference,256,1,2500,2800000,4.5,running,34.0,mig,6800,sku_e,yellow,zone_b,alto
7594,7.63,0.81,349,25.5,57.8,32.3,14066,liquid,71,72,520,68,84,1688,8,training,256,94,32400,85418807,116.73,running,16.4,full_gpu,9766,sku_b,blue,zone_a,moderado
7580,7.64,1.3,340,26.5,60.5,34.0,13500,hybrid,39,56,485,36,82,1360,8,inference,64,1,900,850000,4.9,success,76.0,mig,9800,sku_c,red,zone_d,alto
6080,6.11,2.25,600,25.5,57.5,32.0,13200,air,23,39,410,22,77,1200,8,idle,8,1,70,34000,4.6,aborted,56.0,full_gpu,8100,sku_e,blue,zone_c,alto
3491,3.46,0.35,275,20.1,39.7,19.6,9619,hybrid,51,76,249,84,65,1790,4,fine_tuning,512,7,1468,5075370,9.33,success,8.0,full_gpu,4124,sku_e,green,zone_b,baixo
4024,4.03,0.78,356,23.8,58.6,34.8,12069,liquid,49,78,234,73,67,1653,4,inference,256,1,5908,2112536,1.41,success,11.3,temporal_sharing,4999,sku_c,blue,zone_b,baixo
1843,1.9,0.95,562,24.2,51.4,27.2,8024,air,26,24,216,26,55,1134,4,idle,4,1,205,57406,4.52,success,8.7,mig,2096,sku_a,yellow,zone_b,moderado
3149,3.18,0.9,237,23.2,47.4,24.2,11260,hybrid,46,50,390,47,74,1298,4,inference,64,1,5220,1760900,2.82,success,12.3,temporal_sharing,4891,sku_a,green,zone_b,moderado
9020,9.06,2.1,570,27.5,65.0,37.5,16200,air,44,61,550,40,86,1480,16,fine_tuning,384,30,10000,13000000,68.0,running,91.0,temporal_sharing,11300,sku_b,green,zone_a,alto
5896,5.91,0.8,434,24.0,52.0,28.0,11628,hybrid,69,79,351,73,78,1932,8,fine_tuning,256,28,10553,17414836,29.44,success,14.8,temporal_sharing,6918,sku_c,blue,zone_b,baixo
5113,5.18,0.94,300,24.1,52.5,28.4,12871,immersion,73,84,390,70,77,1522,8,fine_tuning,256,8,7087,15791002,8.76,success,15.3,full_gpu,6490,sku_d,white,zone_b,baixo
1542,1.53,0.59,200,20.7,34.4,13.7,6699,air,59,41,161,81,60,1643,1,inference,16,1,1578,1620610,1.93,running,5.0,temporal_sharing,2127,sku_c,blue,zone_a,baixo
2084,2.1,0.49,213,20.7,35.2,14.5,4343,hybrid,52,62,110,78,54,1302,1,inference,128,1,1747,749435,2.29,success,5.0,temporal_sharing,2833,sku_e,blue,zone_a,baixo
1368,1.36,0.28,119,18.3,29.5,11.2,4465,air,13,29,91,2,34,790,4,idle,16,1,38,89586,0.61,success,5.0,temporal_sharing,1756,sku_e,yellow,zone_c,baixo
5069,5.06,0.91,492,22.4,52.7,30.3,11358,liquid,63,69,483,85,82,1735,4,fine_tuning,512,21,10361,4675124,17.14,success,11.7,full_gpu,5709,sku_b,yellow,zone_d,baixo
9460,9.52,2.2,610,28.0,66.5,38.5,16600,liquid,46,61,565,41,87,1500,16,fine_tuning,384,32,11000,14500000,76.0,aborted,94.0,full_gpu,11800,sku_b,blue,zone_c,alto
1992,2.02,0.71,77,22.0,31.1,9.1,7334,air,62,64,221,79,63,1515,2,inference,64,1,1234,251118,0.11,success,6.4,mig,2482,sku_c,white,zone_a,baixo
6085,6.0,0.73,345,21.1,48.4,27.3,8009,liquid,65,87,579,78,86,1932,8,training,768,50,28524,77226221,66.46,success,18.4,full_gpu,7213,sku_a,white,zone_a,baixo
7809,7.86,1.74,417,26.1,61.6,35.5,14995,hybrid,67,90,494,76,87,2021,8,training,256,70,51886,76300745,85.04,success,19.2,full_gpu,10876,sku_e,green,zone_a,moderado
3585,3.57,1.05,236,21.6,49.3,27.7,11093,hybrid,49,65,225,73,67,1640,4,inference,512,1,3157,4513393,2.87,success,13.5,temporal_sharing,4382,sku_c,blue,zone_b,baixo
2536,2.52,0.48,216,19.7,36.4,16.7,7177,air,57,41,278,79,66,1499,4,inference,256,1,1636,959239,2.44,success,7.8,temporal_sharing,3033,sku_a,red,zone_a,baixo
11130,11.13,0.98,405,25.3,56.1,30.8,15687,hybrid,83,92,555,91,89,2013,16,training,512,116,47503,64618131,60.14,success,28.3,full_gpu,12000,sku_b,yellow,zone_d,baixo
5822,5.87,0.76,258,23.8,48.7,24.9,10119,liquid,63,77,439,75,81,1897,8,training,768,45,6548,19753411,73.67,success,17.9,full_gpu,6638,sku_a,blue,zone_b,baixo
3092,3.04,1.22,311,22.0,52.1,30.1,10946,hybrid,41,58,285,42,68,1291,4,inference,256,1,3084,1453471,3.48,success,12.6,mig,3996,sku_b,green,zone_d,moderado
5587,5.64,1.67,485,22.3,51.2,28.9,11401,hybrid,73,81,390,61,80,1690,4,fine_tuning,128,18,13028,11221992,22.28,success,12.2,mig,6867,sku_e,blue,zone_c,moderado
1599,1.61,0.72,96,20.7,30.3,9.6,3802,air,21,66,152,57,56,1339,2,inference,64,1,1540,512280,0.16,success,5.9,temporal_sharing,1954,sku_b,green,zone_c,baixo
3178,3.12,1.74,384,26.6,62.6,36.0,12657,hybrid,40,64,248,28,64,1142,4,inference,128,1,5961,4567987,3.05,success,13.8,full_gpu,4748,sku_c,blue,zone_d,moderado
5171,5.15,0.99,188,21.5,50.7,29.2,10274,hybrid,56,81,450,61,80,1626,8,fine_tuning,512,10,9772,2366950,25.66,success,18.2,full_gpu,6865,sku_d,white,zone_a,moderado
5650,5.69,1.15,310,25.0,55.5,30.5,11800,liquid,29,45,395,26,76,1200,8,idle,4,1,85,41000,5.2,success,54.0,temporal_sharing,7600,sku_a,white,zone_a,alto
3361,3.4,1.07,386,24.7,53.8,29.1,10441,air,40,72,267,54,68,1579,4,inference,128,1,5403,3308280,4.2,success,10.9,mig,4168,sku_b,green,zone_b,baixo
8495,8.44,1.12,273,25.3,57.3,32.0,12561,liquid,70,69,607,65,89,1771,16,training,1536,76,32398,75800640,33.42,success,29.4,full_gpu,11436,sku_c,red,zone_d,moderado
4630,4.56,1.31,457,21.1,53.2,32.1,12314,liquid,67,74,380,74,77,1651,4,fine_tuning,512,32,9695,7589320,17.77,success,11.4,temporal_sharing,5894,sku_b,blue,zone_d,moderado
965,0.96,0.32,229,19.5,29.8,10.3,4040,air,15,18,61,3,32,672,2,idle,16,1,93,7373,0.55,success,5.0,none,1089,sku_b,red,zone_a,baixo
9340,9.34,1.11,450,21.9,49.0,27.1,12569,liquid,70,91,582,74,88,1905,16,training,1024,55,44475,76622253,71.56,success,29.9,full_gpu,11616,sku_b,white,zone_d,moderado
4646,4.61,0.78,310,24.5,54.5,30.0,11488,hybrid,71,81,347,73,75,1854,4,fine_tuning,512,14,9222,12718867,11.99,success,9.3,temporal_sharing,5247,sku_c,red,zone_d,baixo
8420,8.37,2.6,720,28.0,65.5,37.5,17400,air,46,62,515,41,86,1450,8,fine_tuning,512,36,14000,18000000,82.0,aborted,84.0,full_gpu,10800,sku_e,blue,zone_c,alto
1128,1.13,0.38,219,18.9,30.0,11.1,2728,air,19,20,57,15,36,654,2,idle,1,1,92,85506,0.38,running,5.0,temporal_sharing,1436,sku_a,yellow,zone_a,baixo
11200,11.27,2.7,750,30.0,72.0,42.0,20600,air,53,68,640,46,93,1620,16,training,1024,120,48000,74000000,140.0,success,116.0,mig,12000,sku_d,white,zone_a,alto
2528,2.52,1.09,256,23.0,48.7,25.7,9273,liquid,58,56,237,60,66,1473,4,inference,64,1,4671,4992825,1.04,success,13.1,temporal_sharing,3218,sku_d,red,zone_d,moderado
2209,2.26,0.76,344,23.1,53.5,30.4,11520,liquid,37,65,265,46,63,1284,2,inference,32,1,4525,4862591,3.59,success,6.6,mig,2913,sku_b,red,zone_c,moderado
5224,5.28,0.95,120,23.7,54.2,30.5,12552,liquid,82,69,518,87,78,1973,8,training,1536,61,27469,54361588,65.17,success,13.1,full_gpu,6788,sku_c,white,zone_c,baixo
9715,9.68,2.18,499,25.4,60.0,34.6,16841,hybrid,61,78,554,57,86,1696,16,training,1024,73,25244,37684890,36.92,failed,31.9,full_gpu,12000,sku_d,blue,zone_b,moderado
7564,7.52,2.05,593,24.0,61.5,37.5,14374,hybrid,46,69,484,40,81,1579,8,fine_tuning,512,7,7262,9458053,26.95,success,22.4,full_gpu,10197,sku_a,red,zone_c,moderado
7061,7.05,1.08,247,24.7,53.9,29.2,11508,hybrid,78,89,580,93,86,1959,8,training,1536,85,54902,28431516,129.74,success,15.0,full_gpu,8243,sku_d,green,zone_d,baixo
3053,3.0,1.12,461,21.5,43.5,22.0,9262,hybrid,43,61,337,53,70,1335,2,inference,256,1,5943,4566013,4.22,success,9.2,temporal_sharing,3964,sku_c,blue,zone_d,moderado
2077,2.11,0.86,387,23.4,52.4,29.0,9678,air,39,59,220,56,61,1340,2,inference,256,1,2262,3146146,3.52,success,8.3,temporal_sharing,2862,sku_a,white,zone_a,moderado
5413,5.36,0.57,311,23.7,49.9,26.2,9469,hybrid,79,82,375,75,80,1638,8,training,2048,69,41444,24992167,36.44,success,14.8,full_gpu,7167,sku_d,red,zone_d,baixo
11800,11.84,2.19,356,26.4,52.3,25.9,17420,liquid,63,65,502,55,86,1742,16,training,768,67,16644,83087206,31.25,success,28.1,full_gpu,12000,sku_b,yellow,zone_a,moderado
2784,2.71,1.17,274,24.5,51.8,27.3,10133,hybrid,43,63,269,38,67,1277,2,inference,32,1,3647,2859433,1.64,running,7.1,full_gpu,4541,sku_d,green,zone_c,moderado
9300,9.36,1.45,370,28.0,66.0,38.0,13800,liquid,48,63,560,43,87,1480,16,inference,64,1,1800,1500000,6.2,success,92.0,mig,11600,sku_b,blue,zone_b,alto
5144,5.12,0.62,114,23.0,48.6,25.6,12170,hybrid,74,86,440,76,84,2031,8,training,768,52,18158,23860807,31.15,success,14.9,full_gpu,6574,sku_a,white,zone_c,baixo
4109,4.09,1.33,458,23.1,54.7,31.6,10951,hybrid,63,73,326,63,74,1461,4,fine_tuning,768,11,10302,6078858,10.77,success,12.3,mig,5536,sku_a,green,zone_b,moderado
10377,10.43,1.24,428,24.5,55.8,31.3,14493,liquid,87,84,565,88,87,1777,16,training,2048,59,47223,56189930,106.92,success,23.8,full_gpu,12000,sku_d,green,zone_b,baixo
6353,6.28,0.58,348,23.2,46.9,23.7,8515,liquid,70,79,423,92,78,1830,8,training,1024,35,14010,31224638,90.97,success,12.4,full_gpu,8016,sku_a,blue,zone_c,baixo
8419,8.42,1.63,497,25.6,63.1,37.5,15330,hybrid,67,90,638,69,93,1839,16,training,1024,77,13604,62717094,76.8,aborted,24.6,full_gpu,11402,sku_b,green,zone_a,moderado
3506,3.49,1.13,362,23.1,43.1,20.0,8120,air,59,72,337,66,71,1700,4,inference,256,1,4235,2051741,1.92,success,11.1,mig,4385,sku_d,white,zone_c,baixo
8591,8.55,0.86,303,24.7,57.1,32.4,14246,liquid,82,92,578,94,91,2058,8,training,1536,48,18508,73634638,126.33,success,20.8,full_gpu,10997,sku_c,yellow,zone_d,baixo
5634,5.65,1.45,446,23.3,50.7,27.4,11261,liquid,59,67,387,65,80,1694,4,fine_tuning,128,7,10483,13342864,8.42,success,15.1,full_gpu,7169,sku_d,red,zone_b,moderado
9857,9.91,0.99,450,23.5,53.5,30.0,13748,immersion,77,84,599,93,90,1965,16,training,1536,92,29679,23026255,90.77,success,23.5,full_gpu,11150,sku_c,yellow,zone_d,baixo
8183,8.13,0.62,246,21.0,49.6,28.6,11630,liquid,72,83,546,88,84,2003,16,training,512,52,31993,46508219,60.76,success,17.6,full_gpu,10349,sku_c,blue,zone_c,baixo
4264,4.26,0.87,270,21.0,42.4,21.4,6086,hybrid,42,83,438,81,79,1631,4,fine_tuning,128,14,4466,3276999,12.52,success,12.1,temporal_sharing,5485,sku_e,red,zone_b,baixo
8095,8.01,1.12,396,24.5,55.1,30.6,15013,immersion,70,74,582,86,90,1831,16,training,1536,44,32636,46412041,41.72,success,27.9,full_gpu,10237,sku_a,blue,zone_d,baixo
4158,4.17,1.2,451,23.9,45.4,21.5,8176,air,49,64,274,66,68,1701,4,inference,512,1,2263,3170667,4.08,success,12.8,temporal_sharing,5372,sku_d,blue,zone_d,baixo
6199,6.21,0.98,273,21.8,51.0,29.2,10007,liquid,72,77,416,86,79,1863,8,training,1536,62,25503,49762125,18.47,running,16.5,full_gpu,7979,sku_d,yellow,zone_b,baixo
2737,2.76,0.99,392,21.0,45.2,24.2,10554,hybrid,37,53,289,51,66,1322,4,inference,512,1,4800,3944962,3.03,success,12.8,temporal_sharing,3783,sku_a,yellow,zone_c,moderado
3151,3.2,0.7,312,22.1,40.5,18.4,8477,air,42,66,307,64,66,1566,2,inference,256,1,1224,2039226,5.44,success,7.2,mig,3804,sku_d,blue,zone_c,moderado
10716,10.68,1.93,530,25.5,57.6,32.1,15537,liquid,60,85,524,71,83,1706,16,training,768,125,61508,55361619,64.82,success,30.6,full_gpu,12000,sku_d,blue,zone_d,moderado
7387,7.42,1.02,389,24.0,58.0,34.0,12940,liquid,77,82,614,88,92,1840,16,training,1536,45,29459,68473831,105.92,success,23.9,full_gpu,8727,sku_c,yellow,zone_d,baixo
7597,7.55,1.31,502,22.6,52.1,29.5,14838,immersion,82,77,556,62,86,1892,8,training,256,101,39829,81700428,89.08,success,16.3,full_gpu,8757,sku_e,green,zone_a,moderado
5492,5.46,0.49,183,24.5,52.1,27.6,12026,liquid,69,66,475,78,84,1800,4,fine_tuning,128,10,4390,13165869,24.25,success,12.2,full_gpu,6320,sku_d,red,zone_b,moderado
4504,4.45,0.56,331,21.2,48.7,27.5,13174,air,59,83,346,63,74,1471,4,fine_tuning,512,4,6725,4863585,19.22,success,10.9,full_gpu,5381,sku_e,blue,zone_b,moderado
5804,5.81,1.2,427,23.5,48.0,24.5,12806,hybrid,48,67,310,57,72,1650,8,inference,64,1,2387,2091306,2.57,success,17.6,mig,7895,sku_e,yellow,zone_a,moderado
8900,8.96,1.55,430,27.5,64.0,36.5,13800,liquid,45,61,540,40,85,1440,16,training,512,100,34000,54000000,120.0,aborted,89.0,full_gpu,11200,sku_a,blue,zone_a,alto
885,0.9,0.28,167,20.6,31.2,10.6,2811,air,18,20,77,16,34,1046,1,idle,8,1,98,28279,0.22,success,5.0,none,1167,sku_b,yellow,zone_a,baixo
1435,1.42,0.58,81,21.3,36.7,15.4,5900,air,33,64,114,51,58,1417,2,inference,256,1,620,1566807,1.48,success,5.0,mig,1636,sku_a,red,zone_c,baixo
8231,8.22,1.93,466,25.9,60.9,35.0,15839,air,51,81,495,57,86,1783,16,training,1024,45,16440,87495539,79.43,success,31.7,full_gpu,11156,sku_c,green,zone_b,moderado
5790,5.84,2.8,720,26.0,60.5,34.5,16000,hybrid,18,36,395,16,75,1105,4,idle,2,1,55,26000,4.6,aborted,45.0,full_gpu,7500,sku_a,blue,zone_b,alto
4406,4.37,0.72,325,22.8,52.9,30.1,10834,hybrid,71,73,478,61,83,1739,4,fine_tuning,768,14,3099,2398194,5.49,success,9.7,full_gpu,5399,sku_a,green,zone_d,moderado
6976,6.94,0.58,110,24.2,47.2,23.0,7949,hybrid,70,83,507,80,84,1747,8,training,512,57,21356,59275811,72.45,success,17.1,full_gpu,9094,sku_c,white,zone_c,baixo
2894,2.93,1.19,447,23.5,47.8,24.3,9280,hybrid,43,63,228,44,61,1238,2,inference,512,1,2525,1365441,0.43,success,7.1,full_gpu,3971,sku_b,green,zone_d,moderado
2569,2.61,0.78,286,24.2,48.3,24.1,8349,air,37,76,350,66,69,1733,2,fine_tuning,384,18,11529,8038779,10.96,success,6.0,temporal_sharing,3544,sku_b,green,zone_b,moderado
3141,3.15,1.21,267,21.6,50.8,29.2,11454,hybrid,42,66,381,47,74,1288,4,inference,512,1,4797,3429114,3.27,success,11.4,full_gpu,3974,sku_e,blue,zone_c,moderado
5700,5.66,1.75,460,25.0,56.0,31.0,12600,liquid,29,44,395,26,76,1210,8,idle,4,1,70,30000,4.8,failed,54.0,full_gpu,7600,sku_a,yellow,zone_b,alto
5372,5.42,0.46,356,23.8,55.4,31.6,11914,liquid,84,77,496,87,84,1921,4,training,512,40,19011,41747369,79.8,success,11.1,full_gpu,6925,sku_a,yellow,zone_c,baixo
3265,3.29,0.98,427,25.0,51.6,26.6,10275,hybrid,50,54,351,40,70,1396,2,inference,128,1,5222,4906251,4.67,success,6.9,mig,4012,sku_e,blue,zone_d,moderado
5224,5.17,1.45,454,25.2,50.9,25.7,10222,hybrid,73,67,349,76,79,1714,4,fine_tuning,256,18,4038,2656883,27.44,success,12.1,temporal_sharing,5926,sku_b,white,zone_c,moderado
3489,3.51,0.67,232,23.5,49.1,25.6,9720,hybrid,46,62,359,65,71,1687,2,inference,64,1,5586,815185,3.62,success,6.8,full_gpu,4068,sku_d,blue,zone_c,moderado
5815,5.84,0.43,343,21.3,44.1,22.8,9050,immersion,68,79,404,82,77,1948,8,training,256,103,41991,19188977,74.77,success,17.1,full_gpu,7134,sku_a,blue,zone_d,baixo
4743,4.79,0.85,321,21.8,45.4,23.6,13985,immersion,63,83,358,81,76,1683,4,fine_tuning,256,13,5496,12861746,8.22,success,13.1,temporal_sharing,5962,sku_e,white,zone_b,baixo
4369,4.41,0.86,366,22.7,53.3,30.6,12609,hybrid,50,68,371,51,77,1644,4,inference,512,1,4459,3787788,1.9,success,10.3,full_gpu,4926,sku_e,white,zone_c,baixo
8388,8.35,1.62,386,25.3,61.8,36.5,15370,hybrid,77,83,541,72,86,1625,16,training,512,131,48401,62345172,80.09,success,22.8,full_gpu,12000,sku_b,red,zone_b,moderado
